"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@SallyRoseWolf how do you even reliably measure this? it's always a he said/she said situation #POL351",FALSE,0,"SallyRoseWolf",2015-09-09 13:40:04,FALSE,"641397466873622528","641607003455025152","3453032897","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","soltofbc",0,FALSE,FALSE,NA,NA
"@crewkd351 probably not. Are you required to sign an access agreement with the university when you first register as a student? #POL351",FALSE,0,"crewkd351",2015-09-09 13:38:33,FALSE,"641442610746368000","641606619160256512","3459378916","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","soltofbc",0,FALSE,FALSE,NA,NA
".@heeezye also, some potential explanations for the results #POL351 http://t.co/OyYKXgrR4h",FALSE,0,"soltofbc",2015-09-09 13:37:31,FALSE,"641606246492176385","641606358727585793","3234588499","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","soltofbc",0,FALSE,FALSE,NA,NA
".@heeezye good point. Was @nytimes cherry-picking their examples? #POL351",FALSE,0,"heeezye",2015-09-09 13:37:04,FALSE,"641464029572112384","641606246492176385","252162448","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","soltofbc",0,FALSE,FALSE,NA,NA
".@ShannonLaGassa don't see something like that occurring very often #POL351 https://t.co/QnkscnmduJ",FALSE,0,"ShannonLaGassa",2015-09-09 13:35:25,FALSE,"641584091373154304","641605831461629952","3462487036","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","soltofbc",0,FALSE,FALSE,NA,NA
"@HaileyMadisyn perhaps we've become immune to it. The media who cried wolf? #POL241",FALSE,1,"HaileyMadisyn",2015-09-09 13:33:37,FALSE,"641075682492157953","641605377235288064","45692829","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","soltofbc",0,FALSE,FALSE,NA,NA
"@CodyShagovac how long could the judge hold her? Are there limits to incarceration for contempt of court? #POL241",FALSE,0,"CodyShagovac",2015-09-09 13:32:19,FALSE,"641301525239832576","641605052696797185","194364675","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","soltofbc",0,FALSE,FALSE,NA,NA
"@CodyShagovac or invest in body cameras. Probably still cheaper than paying out settlements #POL241 http://t.co/BNvCDSAzyN",FALSE,0,"CodyShagovac",2015-09-09 13:30:03,FALSE,"641334184716410880","641604479897468928","194364675","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","soltofbc",0,FALSE,FALSE,NA,NA
"@vanjomj why does the media spend so much time covering him then? #POL241",FALSE,0,"vanjomj",2015-09-09 13:29:09,FALSE,"641379605618786304","641604254449422336","3352736774","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","soltofbc",0,FALSE,FALSE,NA,NA
"@Pembrojm think he should get into the race? would he be viable at this point? #pol241",FALSE,0,"Pembrojm",2015-09-09 13:28:47,FALSE,"641422020924833792","641604162069901312","3452350156","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","soltofbc",0,FALSE,FALSE,NA,NA
"Facts about the U.S. Navy #POL351 http://t.co/VMbkcVT6Gi",FALSE,0,NA,2015-09-09 12:10:38,FALSE,NA,"641584494315761664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ShannonLaGassa",0,FALSE,FALSE,NA,NA
"Officers turn in the police chief #POL351 http://t.co/qrs4VWxg30",FALSE,0,NA,2015-09-09 12:09:02,FALSE,NA,"641584091373154304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ShannonLaGassa",0,FALSE,FALSE,NA,NA
"#POL353 In this case the free exercise of religion is leaving children unprepared to enter the job market http://t.co/va13HBV8tP",FALSE,0,NA,2015-09-09 05:42:18,FALSE,NA,"641486768546676736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Peter007Brown",0,FALSE,FALSE,NA,NA
"http://t.co/66qWQVX2tV is it community security when individuals are too scared to call the police? #POL351",FALSE,0,NA,2015-09-09 04:26:18,FALSE,NA,"641467644361736192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","heeezye",0,FALSE,FALSE,NA,NA
"#LRT they way they chose the cities included in the article isn't stated, therefore making me question the accuracy #POL351",FALSE,0,NA,2015-09-09 04:13:54,FALSE,NA,"641464523124252672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","heeezye",0,FALSE,FALSE,NA,NA
"http://t.co/dbFYmkuRrU I feel as though this information could mislead some readers... it's all about how you present the info #POL351",FALSE,0,NA,2015-09-09 04:11:57,FALSE,NA,"641464029572112384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","heeezye",0,FALSE,FALSE,NA,NA
"More restrictions need be placed on airplanes! #POL241  https://t.co/XLu2IKSeHN",FALSE,0,NA,2015-09-09 04:03:37,FALSE,NA,"641461934706003968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CodyShagovac",0,FALSE,FALSE,NA,NA
"Did she have reasonable expectation of privacy? How is that different for someone in public eye? #POL351 https://t.co/77ZaWKTmvR",FALSE,0,NA,2015-09-09 02:47:52,FALSE,NA,"641442872642924544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","crewkd351",0,FALSE,FALSE,NA,NA
"Do students have a reasonable expectation of privacy when using on-campus wifi? #POL351",FALSE,1,NA,2015-09-09 02:46:50,FALSE,NA,"641442610746368000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","crewkd351",0,FALSE,FALSE,NA,NA
"It seems to me that they need to treat the migrants more humanely. #POL241 https://t.co/whynKLOqE5",FALSE,0,NA,2015-09-09 02:37:23,FALSE,NA,"641440234509570048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emilyklienhenz",0,FALSE,FALSE,NA,NA
"But will she actually be punished? #POL241  https://t.co/Hywdv2LD98",FALSE,0,NA,2015-09-09 01:47:11,FALSE,NA,"641427597415591936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ethompson477",0,FALSE,FALSE,NA,NA
"Recent Polls show Joe Biden gaining support among Democrats #POL241
http://t.co/r0k31vVIx0 via @NYTPolitics",FALSE,0,NA,2015-09-09 01:25:01,FALSE,NA,"641422020924833792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pembrojm",0,FALSE,FALSE,NA,NA
"Hillary Clinton apologizes for using her private email #POL241
 http://t.co/vnKcicDfT7",FALSE,0,NA,2015-09-09 01:20:06,FALSE,NA,"641420782426570753",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pembrojm",0,FALSE,FALSE,NA,NA
"Interesting look into whether or not religion has a place with #SCOTUS decisions. #POL351  https://t.co/qYgWJXtq1Y",FALSE,0,NA,2015-09-09 00:10:31,FALSE,NA,"641403271668740097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarahknepp",0,FALSE,FALSE,NA,NA
"http://t.co/TZwt0m2GbV Good follow up on today's class #POL351",FALSE,0,NA,2015-09-09 00:04:22,FALSE,NA,"641401725757321216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ShannonLaGassa",0,FALSE,FALSE,NA,NA
"How often do police really go over the line when it comes to searching people? http://t.co/q1vPKbyR3L #POL351",FALSE,0,NA,2015-09-08 23:47:27,FALSE,NA,"641397466873622528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SallyRoseWolf",0,FALSE,FALSE,NA,NA
"Recent legislation from the House of Reps. Health and business! http://t.co/COeH64yzKU #POL351",FALSE,0,NA,2015-09-08 23:42:59,FALSE,NA,"641396342049370112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SallyRoseWolf",0,FALSE,FALSE,NA,NA
"Apparently, people are still talking about Clinton's emails. Apology finally given! http://t.co/JaX9mts7qj #POL351",FALSE,0,NA,2015-09-08 23:42:18,FALSE,NA,"641396169457958912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SallyRoseWolf",0,FALSE,FALSE,NA,NA
"German infrastructure trying to deal with influx of Syrian immigrants and refugees http://t.co/1RErFNFEJi #POL351",FALSE,0,NA,2015-09-08 23:41:05,FALSE,NA,"641395866935402496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SallyRoseWolf",0,FALSE,FALSE,NA,NA
"The airline industry, not just @united are operating under a hub-and-spoke system not challenged under antitrust allegations #pol353",FALSE,0,NA,2015-09-08 23:31:42,FALSE,NA,"641393503684136960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Barrett2215",0,FALSE,FALSE,NA,NA
"Turn your spare change into a diversified investment portfolio today @acorns #pol353 #collegeinvestingtips",FALSE,0,NA,2015-09-08 23:22:13,FALSE,NA,"641391118609960960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Barrett2215",0,FALSE,FALSE,NA,NA
"Kentucky clerk Kim Davis ordered to be released from jail source:@FoxNews #pol353",FALSE,0,NA,2015-09-08 23:18:33,FALSE,NA,"641390196110569472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Barrett2215",0,FALSE,FALSE,NA,NA
"Perhaps Trump wouldn't be a frontrunner if he didn't receive the most publicity by far out of all the candidates. #POL241",FALSE,0,NA,2015-09-08 22:36:28,FALSE,NA,"641379605618786304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vanjomj",0,FALSE,FALSE,NA,NA
"http://t.co/OxQHh4A3OJ I guess separation of church and state means nothing to huckabee, clearly follows the constitution #pol353",FALSE,0,NA,2015-09-08 21:53:08,FALSE,NA,"641368700302573569",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","sjoseph843",0,FALSE,FALSE,NA,NA
"Kentucky Clerk that was sent to jail for refusing to issue marriage licenses to gay couples has been released. #POL353",FALSE,0,NA,2015-09-08 20:01:30,FALSE,NA,"641340606585835520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AdunlapPol353",0,FALSE,FALSE,NA,NA
"Should the accused and victims be able to circumvent the criminal justice system through civil settlements? #POL351 http://t.co/aCHjw8slGm",FALSE,0,NA,2015-09-08 19:41:25,FALSE,NA,"641335551648485377",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","soltofbc",0,FALSE,FALSE,NA,NA
"How about we use more money to train police officers so we don't have to payout big settlements #pol241 https://t.co/H8GFhdC9cv",FALSE,0,NA,2015-09-08 19:35:59,FALSE,NA,"641334184716410880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CodyShagovac",0,FALSE,FALSE,NA,NA
"Today I learned that former Secretary of State, Colin Powell supports the Iran Nuclear Deal. #POL353",FALSE,0,NA,2015-09-08 18:53:16,FALSE,NA,"641323433490563073",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AdunlapPol353",0,FALSE,FALSE,NA,NA
"#pol241  http://t.co/d9NIQeJdEF",FALSE,0,NA,2015-09-08 18:34:33,FALSE,NA,"641318724994244609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","allen_kelsey1",0,FALSE,FALSE,NA,NA
"What will happen if Congress refuses to enforce #SCOTUS ruling? We might soon find out #POL353
http://t.co/pAiG9y1lrC",FALSE,0,NA,2015-09-08 18:13:38,FALSE,NA,"641313459968319488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","frannyblack4",0,FALSE,FALSE,NA,NA
"The non-politician candidates call into question the founding fathers' intentions for representation and their applicability today #POL353",FALSE,0,NA,2015-09-08 17:59:34,FALSE,NA,"641309918952357888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","frannyblack4",0,FALSE,FALSE,NA,NA
"Big chance that one of them won't even represent their respective party #POL241  https://t.co/w4lYWUUcSF",FALSE,0,NA,2015-09-08 17:27:21,FALSE,NA,"641301811186544641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CodyShagovac",0,FALSE,FALSE,NA,NA
"She should be kept in jail #POL241  https://t.co/vScHE0335L",FALSE,1,NA,2015-09-08 17:26:13,FALSE,NA,"641301525239832576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CodyShagovac",0,FALSE,FALSE,NA,NA
"Judge tells jail to release Kentucky clerk #pol353",FALSE,0,NA,2015-09-08 17:12:57,FALSE,NA,"641298188662665216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaPollaJames",0,FALSE,FALSE,NA,NA
"Public schools shouldn‚Äôt preach. But they should teach kids about religion. #POL353 http://t.co/qkki3EEgQU",FALSE,0,NA,2015-09-08 16:39:07,FALSE,NA,"641289675349590016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","soltofbc",0,FALSE,FALSE,NA,NA
"Some great pump up music for class today! #POL241 https://t.co/lvsNb4kwSv",FALSE,0,NA,2015-09-08 16:08:06,FALSE,NA,"641281869275885568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","soltofbc",0,FALSE,FALSE,NA,NA
"#POL241 Democrats have enough Senate votes to stifle Iran opposition http://t.co/Ul1vnp1WqK",FALSE,0,NA,2015-09-08 15:55:08,FALSE,NA,"641278603443982336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","madi1056",0,FALSE,FALSE,NA,NA
"It's a sad day when you aren't surprised by a shooting. It's even worse when it isn't due to loss of empathy #pol241 https://t.co/uq2MtpRgZr",FALSE,0,NA,2015-09-08 15:42:20,FALSE,NA,"641275385448144896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AtalieSofia",0,FALSE,FALSE,NA,NA
"Harvard Prof. Larry Lessig has announced his bid for President. Claims ""we have a government that does not work."" #POL353",FALSE,0,NA,2015-09-08 14:44:13,FALSE,NA,"641260760233062400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lpontemiami",0,FALSE,FALSE,NA,NA
"Accused US military deserter Sgt. Bowe Bergdahl was charged with misbehavior before the enemy. A rare &amp; harsh charge. #POL353",FALSE,0,NA,2015-09-08 14:37:55,FALSE,NA,"641259173653676032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lpontemiami",0,FALSE,FALSE,NA,NA
"In regards to the 8th amendment: http://t.co/jpPUZ63oEp #POL241",FALSE,0,NA,2015-09-08 14:29:40,FALSE,NA,"641257096563027968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","xoSai",0,FALSE,FALSE,NA,NA
"Las Vegas police ambushed at a stop light #POL351 http://t.co/vVlhNrHCB2",FALSE,0,NA,2015-09-08 14:17:11,FALSE,NA,"641253954291109889",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","a_damnglassman",0,FALSE,FALSE,NA,NA
"Britain, France and Germany are taking in more asylum seekers. Also, catching up on the news. #POL241 https://t.co/VcBr6ij1zt",FALSE,0,NA,2015-09-08 14:02:57,FALSE,NA,"641250372577816576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","xoSai",0,FALSE,FALSE,NA,NA
"This won't actually happen until 20-7. There had also been a proposal to raise the minimum wage requirements #pol241 http://t.co/NGiyMtwLdT",FALSE,0,NA,2015-09-08 04:10:08,FALSE,NA,"641101184334471168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","allen_kelsey1",0,FALSE,FALSE,NA,NA
"Is no one else alarmed at the potential government shut down again?
We're talking about this so casually. 
#POL241 https://t.co/4zAjLjFRNp",FALSE,1,NA,2015-09-08 02:28:47,FALSE,NA,"641075682492157953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HaileyMadisyn",0,FALSE,FALSE,NA,NA
"Family rejects money to move out of area surrounding Area 51 #pol353",FALSE,0,NA,2015-09-08 01:48:44,FALSE,NA,"641065602824732672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaPollaJames",0,FALSE,FALSE,NA,NA
"Chinese woman must choose between 2nd child or her husband's job  via the @FoxNews App #pol353  http://t.co/v8a6x1halz",FALSE,0,NA,2015-09-08 01:47:19,FALSE,NA,"641065244144611328",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","LaPollaJames",0,FALSE,FALSE,NA,NA
"@FoxNews seems like a big deal is being made out of nothing but I suppose it's a good thing to look into #POL241",FALSE,0,"FoxNews",2015-09-08 01:23:21,FALSE,"641057139851587584","641059213641428993","1367531","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ejacobs97",0,FALSE,FALSE,NA,NA
"http://t.co/GHNT9BbfIi I simply dont understand y one of our political parties fights so hard against the reality of climate change. #POL241",FALSE,0,NA,2015-09-07 20:05:25,FALSE,NA,"640979202691473408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","politicsmiami15",0,FALSE,FALSE,NA,NA
"@realDonaldTrump can I get an RT for my #POL241 class - somehow or another your name makes it into every one of our classes. keep it up.",FALSE,1,"realDonaldTrump",2015-09-07 20:02:43,FALSE,"640971682820300800","640978524585742340","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","politicsmiami15",0,FALSE,FALSE,NA,NA
"German government predicted to spend upwards of 6.6 billion on boarder opening #pol353",FALSE,0,NA,2015-09-07 19:56:52,FALSE,NA,"640977050283679744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaPollaJames",0,FALSE,FALSE,NA,NA
"@CBSPolitics What is the strategy relating to the timing of Biden's entrance to the race? When can we expect a decision from him? #POL241",FALSE,0,"CBSPolitics",2015-09-07 19:55:55,FALSE,"640975947651514369","640976812407975937","18767699","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","politicsmiami15",0,FALSE,FALSE,NA,NA
"Kentucky clerk is asking courts for help #pol353",FALSE,0,NA,2015-09-07 19:46:04,FALSE,NA,"640974334446727168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaPollaJames",0,FALSE,FALSE,NA,NA
"Data isn't the solution to all life's problems #POL241 https://t.co/JvXl4TGzOp",FALSE,0,NA,2015-09-07 19:25:01,FALSE,NA,"640969036365475840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","soltofbc",0,FALSE,FALSE,NA,NA
"We need more of this helpful attitude in the world!! #pol241 https://t.co/TFy9M5saVB",FALSE,0,NA,2015-09-07 17:40:56,FALSE,NA,"640942841808711680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AtalieSofia",0,FALSE,FALSE,NA,NA
"Obama Signs Executive Order On Paid Sick Days http://t.co/Iiw3TWM4vn possibly a little forgiving.... #POL241",FALSE,1,NA,2015-09-07 17:39:30,FALSE,NA,"640942482474278914",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ejacobs97",0,FALSE,FALSE,NA,NA
"‚Äú@WSJ: More college students use marijuana daily, study finds http://t.co/FzxvrI8Neo‚Äù #POL241",FALSE,0,"WSJ",2015-09-07 16:04:49,FALSE,"640342789532819456","640918652171210752","3108351","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rosemk97",0,FALSE,FALSE,NA,NA
"A reference to Martin Luther King Jr. in regards to Kim Davis' situation? #POL353 http://t.co/3Ho8SR5pXG",FALSE,0,NA,2015-09-07 02:09:09,FALSE,NA,"640708351735767040",NA,"<a href=""http://login.foxnews.com"" rel=""nofollow"">FOX News Login</a>","Cassady_Willi",0,FALSE,FALSE,NA,NA
"""Worst refugee crisis since World War II."" http://t.co/E9gDyYbGhY #POL353",FALSE,0,NA,2015-09-07 01:55:35,FALSE,NA,"640704936460816384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cassady_Willi",0,FALSE,FALSE,NA,NA
"Anyone see the collective action problem here? #POL241 http://t.co/l81xWwPMig",FALSE,0,NA,2015-09-06 17:18:25,FALSE,NA,"640574786691837952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","soltofbc",0,FALSE,FALSE,NA,NA
"Why does no one address the differences in gun violence worldwide? It would probably change our conversation #POL353 http://t.co/dkY6cOcFac",FALSE,0,NA,2015-09-05 14:57:53,FALSE,NA,"640177032572338176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","frannyblack4",0,FALSE,FALSE,NA,NA
